track_id;artists;album_name;track_name;popularity;duration_ms;explicit;danceability;energy;key;loudness;mode;speechiness;acousticness;instrumentalness;liveness;valence;tempo;time_signature;track_genre
4HdzYTQiouB9BVYX7JOrhh;"Anirudh Ravichander;Rokesh";"Jalabulajangu (From ""Don"")";"Jalabulajangu (From ""Don"")";71;202607;False;0.635;0.823;7;-5.437;0;0.153;0.0261;0.0;0.0481;0.457;151.047;4;hip-hop
1Hdz67JES35Z4h3Yd4PXvV;"Anirudh Ravichander;Ramya Behra;Sahithi Chaganti";Prince (Tamil);Bimbilikki Pilapi;71;247000;False;0.645;0.947;11;-7.239;0;0.238;0.426;2.26e-06;0.463;0.823;156.828;4;hip-hop
0xttqqTj7ZAGyVkfOYxQ4F;"Anirudh Ravichander;Vijay Yesudas;Shweta Mohan";3 (Original Motion Picture Soundtrack);Nee Paartha Vizhigal - The Touch of Love;70;264506;False;0.665;0.596;9;-6.969;0;0.0278;0.293;3.67e-05;0.247;0.644;110.055;4;hip-hop
27NovPIUIRrOZoCHxABJwK;"Lil Nas X;Jack Harlow";INDUSTRY BABY (feat. Jack Harlow);INDUSTRY BABY (feat. Jack Harlow);86;212000;True;0.736;0.704;3;-7.409;0;0.0615;0.0203;0.0;0.0501;0.894;149.995;4;hip-hop
0e8nrvls4Qqv5Rfa2UhqmO;Lil Nas X;MONTERO;THATS WHAT I WANT;87;143901;True;0.737;0.846;1;-4.51;0;0.22;0.00614;0.0;0.0486;0.546;87.981;4;hip-hop
3D0pmiK3zyF9PudyJ8mkor;"AP Dhillon;Amari";Ma Belle;Ma Belle;70;160824;False;0.908;0.314;0;-9.614;1;0.116;0.0424;4.15e-05;0.0727;0.244;97.011;4;hip-hop
65c6VCikt7f5sAS1heoYQC;"Bohemia;Sidhu Moose Wala";Same Beef;Same Beef;68;290360;False;0.779;0.854;9;-4.958;1;0.219;0.0462;0.0;0.21;0.379;91.992;4;hip-hop
3iICKiDTyIK5qoVl2hXB2f;AP Dhillon;Two Hearts Never Break The Same;Summer High;63;177391;False;0.86;0.541;1;-6.51;0;0.0325;0.165;0.163;0.0663;0.952;114.984;4;hip-hop
4faDlXyZMSxEuxBdd5gDIz;"AP Dhillon;Intense";Toxic;Toxic;69;184102;False;0.802;0.737;9;-4.306;1;0.0432;0.309;0.0;0.0815;0.577;116.955;4;hip-hop
1418IuVKQPTYqt7QNJ9RXN;King;Champagne Talk;Maan Meri Jaan;66;194653;False;0.698;0.505;6;-8.242;0;0.0356;0.354;0.0;0.0995;0.396;95.868;4;hip-hop
7m4CgL81VVIHaaiSxyH922;Yo Yo Honey Singh;Desi Kalakaar;Desi Kalakaar;69;253352;False;0.751;0.67;0;-4.587;1;0.267;0.0796;0.00018;0.0908;0.766;156.062;4;hip-hop
5gSVKG0R4xc8qtDIoyDNy8;"AP Dhillon;Gurinder Gill;Money Musik";Not by Chance;Saada Pyaar;69;213626;False;0.743;0.655;7;-5.228;0;0.0866;0.0391;0.0;0.118;0.164;91.004;4;hip-hop
3GVkPk8mqxz0itaAriG1L7;XXXTENTACION;17;Everybody Dies In Their Nightmares;85;95466;True;0.734;0.57;7;-7.066;0;0.133;0.847;2.14e-05;0.112;0.689;129.953;4;hip-hop
27ZZdyTSQWI7Cug2d2PkqV;Armani White;BILLIE EILISH.;BILLIE EILISH.;89;99282;True;0.9;0.509;1;-6.647;1;0.257;0.115;1.67e-06;0.0937;0.765;100.007;4;hip-hop
0l1i3nJ4aDMk0inxnvzYTz;Imran Khan;Amplifier;Amplifier;70;232906;False;0.727;0.714;2;-4.494;1;0.0872;0.0209;0.0;0.153;0.618;164.003;4;hip-hop
2JzZzZUQj3Qff7wapcbKjc;"Wiz Khalifa;Charlie Puth";See You Again (feat. Charlie Puth);See You Again (feat. Charlie Puth);82;229525;False;0.689;0.481;10;-7.503;1;0.0815;0.369;1.03e-06;0.0649;0.283;80.025;4;hip-hop
6SPLYHHBN0dKGaoD2Jcccs;AP Dhillon;Two Hearts Never Break The Same;Hills;68;159942;False;0.779;0.331;1;-10.115;1;0.0794;0.411;0.00577;0.11;0.182;96.012;4;hip-hop
2gNMXJDKRmKWuevBGjN8wo;DIVINE;Punya Paap;3:59 AM;67;272197;True;0.669;0.588;2;-6.902;1;0.339;0.177;0.0;0.179;0.237;;4;hip-hop
1QZRCi2Z1DQQaR6bGAzhtN;Yo Yo Honey Singh;Desi Kalakaar;Love Dose;69;224444;False;0.843;0.768;11;-4.554;0;0.117;0.256;0.0;0.614;0.662;139.998;4;hip-hop
3T0oPETOdddxJ2xTt2qJe4;"Arjun Kanungo;Momina Mustehsan";Aaya Na Tu;Aaya Na Tu;70;210000;False;0.665;0.539;11;-7.213;0;0.0474;0.825;5.85e-06;0.121;0.368;110.101;4;hip-hop
4Mh04VNolWA9g97ychP72l;Shubh;Offshore;Offshore;69;172054;False;0.801;0.346;5;-13.455;0;0.252;0.0468;0.00169;0.112;0.653;159.986;4;hip-hop
4FcknXDJ8yW2QYUl0cm6uJ;Imran Khan;Bewafa;Bewafa;71;224853;False;0.704;0.563;4;-4.739;0;0.0297;0.594;0.0;0.133;0.0739;94.037;4;hip-hop
7wW9scVNLYFLsmBb1yAUmS;Yo Yo Honey Singh;Blue Eyes;Blue Eyes;68;220943;False;0.77;0.51;10;-5.469;0;0.192;0.137;0.000106;0.0346;0.533;188.067;4;hip-hop
1skGwRjc7wYY70PJCAkKMr;"Sidhu Moose Wala;AR Paisley";No Name;Love Sick (feat. AR Paisley);70;232258;False;0.824;0.543;4;-8.667;0;0.209;0.101;0.0;0.178;0.548;124.018;4;hip-hop
5yj7D4UllTkAccTmROibCQ;"AP Dhillon;Shinda Kahlon;Gminxr";Two Hearts Never Break The Same;Final Thoughts;69;192000;False;0.691;0.614;4;-8.991;0;0.0534;0.027;0.106;0.158;0.061;77.489;4;hip-hop
3Vmo13MxVRKBszmfK61ONH;"Karan Aujla;YG";Way Ahead;Gangsta;72;190153;True;0.791;0.687;1;-6.279;1;0.104;0.00665;2.12e-06;0.0986;0.513;130.154;4;hip-hop
2vR23BjIzpLMtzsyKrM6Mb;"Kailash Kher;Paresh Kamath;Naresh Kamath";Kailasa Jhoomo Re;Saiyyan;70;343906;False;0.473;0.562;0;-8.624;1;0.0451;0.65;0.000117;0.12;0.316;74.653;3;hip-hop
5eGsHi6RcL33gb9k89UYaB;"Tegi Pannu;Manni Sandhu";Schedule;Schedule;72;148376;False;0.826;0.581;3;-6.425;0;0.21;0.518;2.49e-06;0.0703;0.787;92.434;4;hip-hop
0Id2IzhR3w50aP2PHfMUE3;Guri;Nira Ishq;Nira Ishq;69;181514;False;0.703;0.609;11;-7.3;0;0.0444;0.111;0.0;0.0515;0.696;89.929;4;hip-hop
57DhVYA7E1CyrE4OKuyLb7;Maninder Buttar;Ik Tera;Ik Tera;69;160768;False;0.826;0.712;11;-5.219;0;0.0727;0.095;0.0;0.105;0.49;93.029;4;hip-hop
3NpbGCDrcQTERaZb5dHhd3;"Guru Randhawa;Asees Kaur";"Nain Ta Heere (From ""Jugjugg Jeeyo"")";"Nain Ta Heere (From ""Jugjugg Jeeyo"")";71;216328;False;0.69;0.575;11;-5.763;0;0.124;0.345;0.0;0.309;0.509;87.967;4;hip-hop
5ZTsPwtt7aCuzbWd5rDGys;MC STAN;Shana Bann;Shana Bann;66;228112;True;0.674;0.514;5;-10.956;1;0.227;0.0126;0.0;0.158;0.192;99.901;4;hip-hop
3k9PtGmPNnQtt32TKWm6f3;MC STAN;Insaan;Basti Ka Hasti;67;195428;True;0.726;0.624;9;-7.741;1;0.382;0.156;0.0;0.601;0.421;139.594;4;hip-hop
0wGrTrI43CKmfzbFNNhftb;Sidhu Moose Wala;East Side Flow;East Side Flow;66;224211;False;0.767;0.867;4;-2.931;0;0.247;0.109;0.0;0.155;0.786;151.965;4;hip-hop
2MwCoo4GeXpi8soWn9EiPo;"Anirudh Ravichander;Dhanush;Shruti Haasan";3 (Original Motion Picture Soundtrack);Kannazhaga - The Kiss of Love;67;205946;False;0.574;0.496;8;-7.153;0;0.0277;0.431;0.0;0.399;0.61;109.935;4;hip-hop
0JBnAsReYppHqCZJbqy5H8;Sidhu Moose Wala;SYL;SYL;69;249662;False;0.628;0.703;10;-4.27;0;0.0812;0.0263;0.0;0.26;0.594;99.783;4;hip-hop
6Kynli1iHBqJRWUCohcV9h;DIVINE;Kaam 25 (Sacred Games);Kaam 25 - Sacred Games;66;149524;False;0.484;0.948;1;-4.296;0;0.451;0.0473;0.0;0.0565;0.686;125.645;5;hip-hop
7tZQznsUajYIVj4IwALXmz;"Sidhu Moose Wala;Byg Bird";Outlaw;Outlaw;68;179375;False;0.727;0.672;1;-4.782;0;0.0426;0.181;0.0;0.189;0.135;94.006;4;hip-hop
36cqlmc53NqlEUqPJdgUOx;"Sidhu Moose Wala;Raja Kumari";Moosetape;US (feat. Raja Kumari);67;230068;False;0.524;0.601;8;-6.112;0;0.0404;0.663;0.0;0.114;0.598;72.048;4;hip-hop
2hTn8oS49IQULxAWs7hEBz;"Maninder Buttar;Zahrah S Khan;Tanishk Bagchi";Sakhiyan2.0 - BellBottom;Sakhiyan2.0;68;177694;False;0.817;0.715;9;-5.13;1;0.0484;0.183;0.0;0.214;0.398;100.002;4;hip-hop
2zQE8TE5BQDJA11ggnope9;"Sidhu Moose Wala;Bohemia";Moosetape;These Days (feat. Bohemia);70;209230;False;0.73;0.748;6;-4.371;0;0.152;0.0936;0.0;0.282;0.694;155.861;4;hip-hop
5PjdY0CKGZdEuoNab3yDmX;"The Kid LAROI;Justin Bieber";F*CK LOVE 3: OVER YOU;STAY (with Justin Bieber);86;141805;True;0.591;0.764;1;-5.484;1;0.0483;0.0383;0.0;0.103;0.478;169.928;4;hip-hop
7FcQRdlqMvAKmQH1SXCk1s;"Mika Singh;Ali Quli Mirza";Ishqam;Ishqam;70;194418;False;0.735;0.839;10;-4.263;0;0.0381;0.129;0.0;0.41;0.609;100.017;4;hip-hop
2hDMBVN3P47GEhH5VtmA6m;"Tegi Pannu;Manni Sandhu";Untouchable;Untouchable;69;153210;False;0.658;0.603;2;-6.552;0;0.0676;0.472;0.0;0.124;0.519;146.864;4;hip-hop
5iUbq311UD3MZYmfi2a1Ob;Anirudh Ravichander;Vikram (Original Background Score);Pablo Sandhanam - Background Score;68;45055;False;0.843;0.579;1;-7.505;1;0.352;0.278;0.0174;0.384;0.395;141.73;4;hip-hop
7H3mfOvtPNA8YDF3EdKy0L;"Neeraj Shridhar;Kavita Seth";Cocktail (Original Motion Picture Soundtrack);Tum Hi Ho Bandhu;71;283693;False;0.715;0.89;11;-5.438;0;0.051;0.00111;0.000837;0.0297;0.891;134.994;4;hip-hop
1UUgngRGzFWfgpyN0WAN1r;"Anirudh Ravichander;Ravi G;Shashaa Tirupati";"Naan Pizhai (From ""Kaathuvaakula Rendu Kaadhal"")";"Naan Pizhai (From ""Kaathuvaakula Rendu Kaadhal"")";69;243570;False;0.401;0.488;2;-8.417;1;0.0288;0.6;0.0;0.124;0.455;149.951;3;hip-hop
2PEo8JQ48mfEv8a2HLqDvt;"Sachin-Jigar;Rashmeet Kaur;Shamur;IP Singh";"Nadiyon Paar (Let the Music Play Again) [From ""Roohi""]";"Nadiyon Paar (Let the Music Play Again) (From ""Roohi"")";69;164045;False;0.875;0.846;7;-5.276;1;0.0716;0.137;1.15e-05;0.123;0.697;114.981;4;hip-hop
1aQ58u4guUf999iQX3J2HF;Anirudh Ravichander;"Beast Mode (From ""Beast"")";"Beast Mode (From ""Beast"")";66;220350;False;0.584;0.847;2;-5.106;1;0.0933;0.00105;0.000525;0.333;0.371;170.983;4;hip-hop
6XmBh5HSdVzEAaqzEftL9t;"Stephen Zechariah;Srinisha Jayaseelan";Adi Penne;Adi Penne;68;301862;False;0.591;0.648;7;-7.556;0;0.0392;0.449;0.0;0.382;0.423;107.978;1;hip-hop
6sPW145Y3LSXd4p1LjBOcS;Anirudh Ravichander;David;Kanave Kanave;70;284784;False;0.47;0.513;9;-10.076;0;0.0294;0.373;6.5e-06;0.123;0.477;95.015;1;hip-hop
6NwEpX2JUWHVKWfDDfcqC4;"Anirudh Ravichander;Ajesh";3 (Original Motion Picture Soundtrack);Idhazhin Oram - The Innocence of Love;69;204866;False;0.65;0.783;7;-6.197;0;0.0377;0.22;3.71e-06;0.182;0.302;109.959;4;hip-hop
6zdikHQs2PBFgGIZBxqOeV;"Anirudh Ravichander;Mohit Chauhan";3 (Original Motion Picture Soundtrack);Po Nee Po - The Pain of Love;68;251786;False;0.549;0.619;4;-6.924;0;0.0344;0.372;7.67e-06;0.146;0.407;90.034;4;hip-hop
5ZKG94fnjiuMH5yrC5S9lS;"Drake;Wizkid;Kyla";Views;One Dance;66;173973;False;0.788;0.605;1;-5.586;1;0.0578;0.00899;0.00275;0.318;0.427;103.94;4;hip-hop
1DIXPcTDzTj8ZMHt3PDt8p;"Coolio;L.V.";Gangsta's Paradise;Gangsta's Paradise;89;240693;False;0.647;0.514;8;-10.05;1;0.0593;0.0655;0.0;0.398;0.386;79.975;4;hip-hop
5DqdesEfbRyOlSS3Tf6c29;Ali Gatie;YOU;It's You;80;212606;False;0.732;0.463;11;-6.972;0;0.0287;0.374;0.0;0.194;0.397;95.971;4;hip-hop
4t22MCG1GHjKlXRCIlJlDd;"Yo Yo Honey Singh;Millind Gaba;Asli GOLD";Paris Ka Trip;Paris Ka Trip;63;196430;False;0.814;0.723;7;-5.638;1;0.235;0.178;0.0;0.0445;0.768;74.981;4;hip-hop
4hzDCJUFDyk66oIBirPiCl;DIVINE;Gunehgar;Gunehgar;65;163404;False;0.643;0.906;1;-4.15;1;0.31;0.105;0.0;0.861;0.541;94.259;4;hip-hop
7tbzfR8ZvZzJEzy6v0d6el;Ritviz;Dev;Liggi;68;181176;False;0.786;0.667;5;-8.272;1;0.054;0.0112;0.053;0.074;0.688;102.046;4;hip-hop
7Lvxcrbzuz1mNCPkFakS9K;Vilen;Ek Raat;Ek Raat;67;224040;False;0.645;0.534;4;-5.428;0;0.0306;0.147;4.3e-06;0.0858;0.302;90.024;4;hip-hop
75Ak0cit8hV604Wjlq1gf2;Imran Khan;Aaja We Mahiya;Aaja We Mahiya;68;232066;False;0.639;0.594;10;-6.497;1;0.0347;0.131;0.0;0.119;0.378;80.034;4;hip-hop
3oWv5qDKYN7MH6FdlglMN5;"Guru Randhawa;Sanjoy";Man Of The Moon;Moon Rise;66;174056;False;0.756;0.713;3;-6.91;0;0.122;0.365;0.000153;0.228;0.597;92,039;4;hip-hop
0gmEt2nKOssVRStyUmjSpE;Paradox;Hustle 2.0;Jaadugar;66;192000;False;0.674;0.566;5;-8.551;0;0.0802;0.77;0.0;0.181;0.186;95.045;4;hip-hop
3ee8Jmje8o58CHK66QrVC2;XXXTENTACION;?;SAD!;83;166605;True;0.74;0.613;8;-4.88;1;0.145;0.258;0.00372;0.123;0.473;75.023;4;hip-hop
5ZsAhuQ24mWHiduaxJqnhW;Ritviz;Ved;Udd Gaye;67;180413;False;0.595;0.817;11;-6.187;0;0.0474;0.000712;0.0386;0.142;0.483;;4;hip-hop
1ZMq0qzXfGnFo7BN03yddJ;"Arjun Kanungo;King";Ilzaam (From the Album 'Industry');Ilzaam (From the Album 'Industry');67;247374;False;0.697;0.66;10;-5.459;0;0.0352;0.472;0.0;0.243;0.301;93.011;4;hip-hop
3X3BiiDYiPVIn5gEpO9HiF;The Landers;Gustakhiyan;Gustakhiyan;67;152727;False;0.824;0.589;4;-4.961;0;0.39;0.257;0.0;0.254;0.565;88.027;4;hip-hop
1pW5BQT2ltq0NPSlbkev0v;King;Pablo;Pablo;66;279120;True;0.731;0.73;2;-6.302;1;0.123;0.411;0.0;0.052;0.503;79.999;4;hip-hop
3ubdbuynat3QLfKtdtJ5BH;"Bhalwaan;Signature By SB";Priceless;Sift;67;118762;False;0.767;0.745;1;-6.144;1;0.0589;0.45;0.0;0.281;0.448;97.076;4;hip-hop
6qS40yL7kXVoChI8SSCQIQ;"Karan Aujla;KR$NA;Mehar Vaani";Ykwim;Ykwim;67;194857;False;0.837;0.575;5;-7.971;0;0.127;0.0361;7.23e-06;0.457;0.655;105.015;4;hip-hop
2jt9VV6QGn0tbwkrr26OO6;"AP Dhillon;Shinda Kahlon;Gminxr";Arrogant;Arrogant;68;102315;False;0.751;0.739;1;-6.977;0;0.045;0.2;0.0;0.0926;0.405;95.003;4;hip-hop
1TRgZ55GFCKSbrTb62rmra;"Jass Manak;DIVINE";No Competition;No Competition;67;205500;False;0.868;0.635;10;-6.352;0;0.227;0.164;0.0;0.0898;0.621;90.019;4;hip-hop
16xg7UwH9hbs96vCD8k6bC;Emiway Bantai;GRIND;GRIND;65;175449;False;0.848;0.735;1;-4.661;1;0.0445;0.291;0.0;0.0713;0.57;98.973;4;hip-hop
60suOlM8VpTVITPFeqth8r;Jaura Phagwara;Sarkar;Sarkar;66;210116;False;0.69;0.399;8;-11.202;1;0.0576;0.202;0.0;0.247;0.311;89.975;4;hip-hop
47Rqh5ZSamtIOFi7G6VgFJ;"Badshah;Aastha Gill";Paani Paani;Paani Paani;66;174002;False;0.886;0.579;0;-7.231;1;0.209;0.236;4.23e-06;0.0586;0.427;105.028;4;hip-hop
6HGoVbCUr63SgU3TjxEVj6;Imran Khan;Satisfya;Satisfya;70;180056;False;0.726;0.652;1;-7.764;0;0.11;0.00451;3.32e-05;0.226;0.803;163.879;4;hip-hop
6qCNaRRr5xJALfNJvh0NAw;"Zack Knight;Jasmin Walia";"Bom Diggy Diggy (From ""Sonu Ke Titu Ki Sweety"")";Bom Diggy Diggy;69;238530;False;0.782;0.827;11;-4.219;0;0.0627;0.159;0.0;0.226;0.498;104.032;4;hip-hop
3uHisD8WxXOYLaxeOl098L;Bilal Saeed;Baar Baar Dekho (Original Motion Picture Soundtrack);Teri Khair Mangdi;67;225273;False;0.718;0.58;2;-5.149;0;0.028;0.602;0.0;0.196;0.31;97.979;4;hip-hop
7gFzBppKTiKAs38SWOjbO6;Vilen;Kyun Dhunde;Kyun Dhunde;66;70434;False;0.711;0.346;7;-10.162;1;0.0291;0.766;0.0;0.212;0.771;91.993;4;hip-hop
2NBYiYtI4v1ujkhHZBq3xw;"Sidhu Moose Wala;Stefflon Don";Moosetape;Invincible (feat. Stefflon Don);66;244444;False;0.774;0.672;2;-4.351;1;0.0621;0.276;1.82e-05;0.111;0.307;107.956;4;hip-hop
19EZKr7Kf0XWCcspyWL8Rp;"Sidhu Moose Wala;Tion Wayne";Moosetape;Celebrity Killer (feat. Tion Wayne);66;203333;False;0.714;0.72;2;-4.722;1;0.136;0.102;0.0;0.344;0.592;143.877;4;hip-hop
1SC5rEoYDGUK4NfG82494W;Lil Nas X;MONTERO;MONTERO (Call Me By Your Name);83;137704;True;0.593;0.503;8;-6.725;0;0.22;0.293;0.0;0.405;0.71;178.781;4;hip-hop
5eN1nmOe9R29OBL6soTJov;"AP Dhillon;Shinda Kahlon;Gurinder Gill;Gminxr";HIDDEN GEMS;MAJHE AALE;66;170322;False;0.871;0.496;10;-9.29;1;0.0721;0.035;2.83e-05;0.0742;0.287;93.033;4;hip-hop
2mKvEIvd912eg3FZ8WamMS;Sidhu Moose Wala;Moosetape;Bitch I'm Back;66;230400;True;0.71;0.772;9;-4.496;0;0.103;0.203;0.0;0.853;0.789;149.829;4;hip-hop
7rlulUEMn27TLbdHpNPugE;Jordan Sandhu;FAME;Freestyle;68;175714;False;0.733;0.812;5;-3.505;0;0.272;0.0872;0.0;0.136;0.535;167.995;4;hip-hop
6C8JJFoGC4dkVtAHVK3iif;"Anirudh Ravichander;Sunidhi Chauhan;Sanjana Kalmanje";"Two Two Two (From ""Kaathuvaakula Rendu Kaadhal"")";"Two Two Two (From ""Kaathuvaakula Rendu Kaadhal"")";66;176345;False;0.821;0.69;1;-4.981;1;0.187;0.0202;0.00398;0.199;0.648;140.171;4;hip-hop
39ujbBjTwwqUFySaCYDMMT;"Badshah;Diljit Dosanjh;Aastha Gill";Namaste England (Original Motion Picture Soundtrack);Proper Patola;68;178604;False;0.77;0.824;1;-6.491;0;0.0851;0.485;0.0;0.318;0.49;172.006;4;hip-hop
0nsZBSzz5WG7onOtEL5mqj;Lil Baby;Drippy Drippy;Emotionally Scarred;2;197529;True;0.585;0.641;6;-4.269;0;0.133;0.0286;0.0;0.316;0.266;88.284;4;hip-hop
06fRsW6JDm7WPQWrmrMak2;Lil Baby;Bad Boy Club;In A Minute;0;200470;True;0.643;0.605;4;-5.968;0;0.297;0.0336;0.0;0.112;0.145;84.216;4;hip-hop
1JWWwXFfNKi6ioDZOaa9jX;"Future;Lil Uzi Vert";Tic Tac - Just Rap;Tic Tac;0;189147;True;0.942;0.566;11;-4.834;1;0.226;0.0773;0.0;0.11;0.479;132.858;4;hip-hop
12LE4Omy9ze8xTOMofMVB3;Anirudh Ravichander;"Porkanda Singam (EDM Version) [From ""Vikram""]";"Porkanda Singam (EDM Version) [From ""Vikram""]";65;149433;False;0.685;0.755;11;-6.045;0;0.0476;0.102;0.194;0.159;0.422;158.932;4;hip-hop
3FQwvjvKnE3O4YKawVUNpA;"Lil Baby;Gunna";Bad Boy Club;Drip Too Hard;0;145542;True;0.897;0.662;1;-6.903;0;0.292;0.0852;0.0;0.534;0.39;112.509;4;hip-hop
525NKU3UFgZQtCXWBWE0al;Anirudh Ravichander;Vikram (Original Background Score);Sandhanam Theme - Background Score;65;106495;False;0.619;0.84;0;-5.427;1;0.0515;0.082;0.275;0.28;0.0805;105.987;4;hip-hop
1zAkNzJZVPrWDCnowb1vpZ;"Anirudh Ravichander;Vishal Dadlani";Vanakkam Chennai (Original Motion Picture Soundtrack);Oh Penne;66;276400;False;0.483;0.65;7;-6.752;0;0.0349;0.573;2.97e-05;0.228;0.637;94.988;4;hip-hop
3lRzVvMNG1QJcHlhLXM0lA;Sidhu Moose Wala;Moosetape;Signed to God;66;147741;False;0.833;0.67;7;-7.313;1;0.194;0.046;0.0;0.0468;0.7;92.991;4;hip-hop
038oBXqL9ttCHHZmNrYxQk;Lil Baby;Bad Boy Club;All In;0;156032;True;0.836;0.649;11;-6.442;1;0.332;0.0716;0.0;0.0943;0.294;95.084;4;hip-hop
3yqkV2Vd0u4l9lUnlaFNZT;"Anirudh Ravichander;Ravi G";Vikram (Original Motion Picture Soundtrack);Porkanda Singam;65;198000;False;0.527;0.591;5;-7.632;0;0.0282;0.626;0.00798;0.385;0.543;119.932;3;hip-hop
1PaxAUxLEVpi75l0nDtwu1;Hiphop Tamizha;Meesaya Murukku (Original Motion Picture Soundtrack);Sakkarakatti;65;189358;False;0.607;0.782;1;-4.179;1;0.0856;0.305;0.0;0.062;0.747;64.935;4;hip-hop
2dpMdklbSc5CmZ3ijhknZ5;Anirudh Ravichander;Vikram (Original Motion Picture Soundtrack);Wasted;65;182608;False;0.651;0.827;10;-5.108;0;0.0319;0.00162;0.0902;0.0803;0.851;114.918;4;hip-hop
5KDEqPWSBZzrANHGBlJ8xN;"Lil Baby;EST Gee";Plug Walk;Real As It Gets;3;192804;True;0.779;0.705;6;-5.891;0;0.163;0.00471;0.0;0.0971;0.196;140.005;4;hip-hop
08QN1e5ou2ANfx9AhB88nw;"Lil Baby;EST Gee";Best Hip Hop Tunes;Real As It Gets;8;192804;True;0.779;0.705;6;-5.891;0;0.163;0.00471;0.0;0.0971;0.196;140.005;4;hip-hop
6JHmmaJRB6OFZa7hjfxAfc;"Lil Baby;EST Gee";Best Hip Hop Tunes;Real As It Gets;2;192804;True;0.779;0.705;6;-5.891;0;0.163;0.00471;0.0;0.0971;0.196;140.005;4;hip-hop
0zsA45R0SQPfqC5TyDOqY8;"Hiphop Tamizha;Raghu Dixit;Sathyaprakash D.;Jithin Raj";Imaikkaa Nodigal (Original Motion Picture Soundtrack);Neeyum Naanum Anbe;66;285250;False;0.467;0.826;4;-3.885;0;0.049;0.298;0.0;0.204;0.417;160.025;4;hip-hop
3B54sVLJ402zGa6Xm4YGNe;"French Montana;Swae Lee";Jungle Rules;Unforgettable;82;233901;True;0.726;0.769;6;-5.043;1;0.123;0.0293;0.0101;0.104;0.733;97.985;4;hip-hop
0JP9xo3adEtGSdUEISiszL;XXXTENTACION;?;Moonlight;83;135090;True;0.921;0.537;9;-5.723;0;0.0804;0.556;0.00404;0.102;0.711;9999.0;4;hip-hop
4IQqOlTZpfjnSTOArpZX5j;"Farasat Anees;Slick Trick;Toshi";OFIVE1;BIBA;66;216216;False;0.758;0.573;6;-6.221;0;0.0428;0.0888;0.000677;0.0834;0.284;110.983;4;hip-hop
6qJrmD6CXKWkWcsYwu9AV3;Brodha V;Aathma Raama;Aathma Raama;63;234863;False;0.78;0.758;5;-6.414;0;0.138;0.115;0.0;0.183;0.711;92.016;4;hip-hop
7tpRgru0h8B4eCvdBegLTA;Zack Knight;Nakhre;Nakhre;67;194676;False;0.524;0.632;10;-7.285;0;0.0785;0.255;0.0;0.277;0.416;169.989;4;hip-hop
0Z2SFlnXH9yMN36djUeqyE;"Sidhu Moose Wala;Sunny Malton";Fuck Em All;Fuck Em All;64;234130;True;0.818;0.726;7;-6.694;0;0.216;0.0916;1.01e-06;0.106;0.345;92.013;4;hip-hop
0C4KChnQFHNgtjbppUFooH;"Zack Knight;Nora Fatehi";Dirty Little Secret;Dirty Little Secret;67;183092;False;0.868;0.572;0;-6.217;0;0.112;0.101;0.0;0.103;0.485;96.985;4;hip-hop
0YLSjVxSb5FT1Bo8Tnxr8j;"Ritviz;Nucleya";Baaraat;Baaraat;66;222096;False;0.678;0.449;4;-9.379;0;0.0869;0.477;0.0;0.536;0.606;100.033;4;hip-hop
1xSCr5uIndaHKFdO4s2V6B;DIVINE;Punya Paap;Satya;64;182640;True;0.598;0.804;2;-5.39;1;0.123;0.0576;0.0;0.252;0.322;139.737;4;hip-hop
7lQ8MOhq6IN2w8EYcFNSUk;Eminem;The Eminem Show;Without Me;88;290320;True;0.908;0.669;7;-2.827;1;0.0738;0.00286;0.0;0.237;0.662;112.238;4;hip-hop
0HTb4JfMtMkMYUtyd19In3;"Bilal Saeed;Momina Mustehsan";Baari;Baari;66;235297;False;0.658;0.539;3;-7.043;1;0.0433;0.857;1.45e-06;0.0999;0.461;80.088;4;hip-hop
51hrri99KuNwhALxbRRJnq;The Landers;Rule Over (Putt Jattan Dey);Rule Over (Putt Jattan Dey);65;140800;False;0.681;0.549;5;-10.269;0;0.399;0.66;0.0;0.0936;0.549;106.652;5;hip-hop
0M4HcGtxIWVVH4rSNp6XhQ;King;Champagne Talk;Dejalo;60;202826;False;0.768;0.444;1;-8.079;1;0.0811;0.112;0.00314;0.145;0.563;92.078;4;hip-hop
4Q3D7EnZNDNnIZsfjSbGkh;Imran Khan;Pata Chalgea;Pata Chalgea;64;285173;False;0.771;0.69;2;-7.379;1;0.174;0.0267;5.09e-06;0.0647;0.423;165.951;4;hip-hop
2VGs7EmaIxq96Wcog6DQOc;"Anirudh Ravichander;Dhanush";Why This Kolaveri Di? (The Soup of Love);Why This Kolaveri Di? - The Soup of Love;64;259293;False;0.82;0.785;5;-4.003;0;0.158;0.59;1.79e-05;0.372;0.894;140.013;4;hip-hop
7MdX25DW2YXXwCWl8fSHnq;"Bhalwaan;Signature By SB";Priceless;Priceless;65;107755;False;0.665;0.572;5;-9.611;0;0.262;0.37;0.0;0.282;0.634;146.9;4;hip-hop
1v8NfOckFEnck9gp7iyetm;Akhil;Bachalo;Bachalo;65;165108;False;0.756;0.538;1;-6.625;0;0.0485;0.654;0.0;0.172;0.516;92.023;4;hip-hop
